code,name,year,traffic-flow
E06000035,medway,2012,800
E06000042,milton keynes,2012,1401
E10000025,oxfordshire,2012,4417
E06000044,portsmouth,2012,734
E06000038,reading,2012,358
E06000039,slough,2012,519
E06000045,southampton,2012,607
E10000030,surrey,2012,8218
E06000037,west berkshire,2012,1735
E10000032,west sussex,2012,4132
E06000040,windsor and maidenhead,2012,1119
E06000041,wokingham,2012,1035
E06000022,bath and north east somerset,2012,725
E06000023,bristol,2012,1424
E06000052,cornwall,2012,3003
E10000008,devon,2012,4983
E10000013,gloucestershire,2012,3976
E06000053,isles of scilly,2012,1
E06000024,north somerset,2012,1438
E06000026,plymouth,2012,897
E10000027,somerset,2012,4009
E06000025,south gloucestershire,2012,2325
E06000030,swindon,2012,1213
E06000027,torbay,2012,412
E06000054,wiltshire,2012,3474
S12000033,aberdeen city,2012,779
S12000034,aberdeenshire,2012,1686
S12000041,angus,2012,647
S12000035,argyll & bute,2012,538
S12000005,clackmannanshire,2012,194
S12000006,dumfries and galloway,2012,1203
S12000042,dundee city,2012,511
S12000008,east ayrshire,2012,641
S12000045,east dunbartonshire,2012,318
S12000010,east lothian,2012,519
S12000011,east renfrewshire,2012,450
S12000036,edinburgh,2012,1733
S12000013,eilean siar,2012,128
S12000014,falkirk,2012,926
S12000047,fife,2012,1737
S12000049,glasgow city,2012,2132
S12000017,highland,2012,1578
S12000018,inverclyde,2012,310
S12000019,midlothian,2012,395
S12000020,moray,2012,440
S12000021,north ayrshire,2012,460
S12000050,north lanarkshire,2012,1984
S12000023,orkney islands,2012,82
S12000048,perth and kinross,2012,1375
S12000038,renfrewshire,2012,890
S12000026,scottish borders,2012,728
S12000027,shetland islands,2012,128
S12000028,south ayrshire,2012,592
S12000029,south lanarkshire,2012,1549
S12000030,stirling,2012,738
S12000039,west dunbartonshire,2012,389
S12000040,west lothian,2012,1049
W06000019,blaenau gwent,2012,244
W06000013,bridgend,2012,759
W06000018,caerphilly,2012,682
W06000015,cardiff,2012,1671
W06000010,carmarthenshire,2012,1146
W06000008,ceredigion,2012,442
W06000003,conwy,2012,679
W06000004,denbighshire,2012,525
W06000005,flintshire,2012,978
W06000002,gwynedd,2012,772
W06000001,isle of anglesey,2012,378
W06000024,merthyr tydfil,2012,245
W06000021,monmouthshire,2012,818
W06000012,neath port talbot,2012,804
W06000022,newport,2012,1091
W06000009,pembrokeshire,2012,652
W06000023,powys,2012,923
W06000016,rhondda cynon taf,2012,1244
W06000011,swansea,2012,1014
W06000014,the vale of glamorgan,2012,614
W06000020,torfaen,2012,355
W06000006,wrexham,2012,580
E06000047,county durham,2013,2404
E06000005,darlington,2013,481
E06000001,hartlepool,2013,361
E06000002,middlesbrough,2013,666
E06000057,northumberland,2013,1683
E06000003,redcar and cleveland,2013,518
E06000004,stockton-on-tees,2013,806
E08000037,gateshead,2013,1023
E08000021,newcastle upon tyne,2013,1026
E08000022,north tyneside,2013,757
E08000023,south tyneside,2013,459
E08000024,sunderland,2013,991
E06000008,blackburn with darwen,2013,432
E06000009,blackpool,2013,326
E10000006,cumbria,2013,3398
E06000006,halton,2013,613
E10000017,lancashire,2013,6711
E06000007,warrington,2013,1533
E08000001,bolton,2013,1229
E08000002,bury,2013,994
E08000003,manchester,2013,1597
E08000004,oldham,2013,651
E08000005,rochdale,2013,1038
E08000006,salford,2013,1439
E08000007,stockport,2013,1126
E08000008,tameside,2013,708
E08000009,trafford,2013,924
E08000010,wigan,2013,1168
E08000011,knowsley,2013,857
E08000012,liverpool,2013,1291
E08000014,sefton,2013,699
E08000013,st. helens,2013,794
E08000015,wirral,2013,1014
E06000011,east riding of yorkshire,2013,2066
E06000010,kingston upon hull,2013,713
E06000012,north east lincolnshire,2013,580
E06000013,north lincolnshire,2013,1031
E10000023,north yorkshire,2013,4939
E06000014,york,2013,745
E08000016,barnsley,2013,1177
E08000017,doncaster,2013,1893
E08000018,rotherham,2013,1446
E08000019,sheffield,2013,1648
E08000032,bradford,2013,1490
E08000033,calderdale,2013,905
E08000034,kirklees,2013,1604
E08000035,leeds,2013,3763
E08000036,wakefield,2013,1717
E06000015,derby,2013,1044
E10000007,derbyshire,2013,4857
E06000016,leicester,2013,886
E10000018,leicestershire,2013,4664
E10000019,lincolnshire,2013,3732
E06000018,nottingham,2013,951
E10000024,nottinghamshire,2013,4448
E06000017,rutland,2013,377
E06000019,herefordshire,2013,1124
E06000051,shropshire,2013,1902
E10000028,staffordshire,2013,5641
E06000021,stoke-on-trent,2013,843
E06000020,telford and wrekin,2013,818
E10000031,warwickshire,2013,5622
E10000034,worcestershire,2013,4078
E08000025,birmingham,2013,3475
E08000026,coventry,2013,1099
E08000027,dudley,2013,1018
E08000028,sandwell,2013,1205
E08000029,solihull,2013,1395
E08000030,walsall,2013,908
E08000031,wolverhampton,2013,693
E10000003,cambridgeshire,2013,4474
E10000012,essex,2013,8594
E10000015,hertfordshire,2013,6977
E06000032,luton,2013,472
E10000020,norfolk,2013,4835
E06000031,peterborough,2013,1062
E06000033,southend-on-sea,2013,397
E10000029,suffolk,2013,3648
E06000034,thurrock,2013,991
E09000002,barking and dagenham,2013,393
E09000003,barnet,2013,1090
E09000004,bexley,2013,601
E09000005,brent,2013,591
E09000006,bromley,2013,861
E09000007,camden,2013,309
E09000001,city of london,2013,99
E09000008,croydon,2013,817
E09000009,ealing,2013,843
E09000010,enfield,2013,1000
E09000011,greenwich,2013,721
E09000012,hackney,2013,287
E09000013,hammersmith and fulham,2013,321
E09000014,haringey,2013,332
E09000015,harrow,2013,402
E09000016,havering,2013,1020
E09000017,hillingdon,2013,1476
E09000018,hounslow,2013,1026
E09000019,islington,2013,245
E09000020,kensington and chelsea,2013,303
E09000021,kingston upon thames,2013,611
E09000022,lambeth,2013,456
E09000023,lewisham,2013,462
E09000024,merton,2013,406
E09000025,newham,2013,517
E09000026,redbridge,2013,719
E09000027,richmond upon thames,2013,530
E09000028,southwark,2013,441
E09000029,sutton,2013,435
E09000030,tower hamlets,2013,539
E09000031,waltham forest,2013,466
E09000032,wandsworth,2013,476
E09000033,westminster,2013,519
E06000036,bracknell forest,2013,418
E06000043,brighton and hove,2013,775
E06000060,buckinghamshire,2013,3722
E10000011,east sussex,2013,2487
E10000014,hampshire,2013,8908
E06000046,isle of wight,2013,386
E10000016,kent,2013,8680
E06000035,medway,2013,821
E06000042,milton keynes,2013,1437
E10000025,oxfordshire,2013,4451
E06000044,portsmouth,2013,729
E06000038,reading,2013,360
E06000039,slough,2013,515
E06000045,southampton,2013,607
E10000030,surrey,2013,8234
E06000037,west berkshire,2013,1746
E10000032,west sussex,2013,4092
E06000040,windsor and maidenhead,2013,1104
E06000041,wokingham,2013,1003
E06000022,bath and north east somerset,2013,726
E06000023,bristol,2013,1423
E06000052,cornwall,2013,3006
E10000008,devon,2013,5051
E10000013,gloucestershire,2013,4008
E06000053,isles of scilly,2013,1
E06000024,north somerset,2013,1448
E06000026,plymouth,2013,886
E10000027,somerset,2013,4035
E06000025,south gloucestershire,2013,2363
E06000030,swindon,2013,1215
E06000027,torbay,2013,410
E06000054,wiltshire,2013,3489
S12000033,aberdeen city,2013,778
S12000034,aberdeenshire,2013,1704
S12000041,angus,2013,656
S12000035,argyll & bute,2013,544
S12000005,clackmannanshire,2013,188
S12000006,dumfries and galloway,2013,1218
S12000042,dundee city,2013,502
S12000008,east ayrshire,2013,641
S12000045,east dunbartonshire,2013,314
S12000010,east lothian,2013,519
S12000011,east renfrewshire,2013,452
S12000036,edinburgh,2013,1739
S12000013,eilean siar,2013,130
S12000014,falkirk,2013,929
S12000047,fife,2013,1749
S12000049,glasgow city,2013,2161
S12000017,highland,2013,1597
S12000018,inverclyde,2013,309
S12000019,midlothian,2013,393
S12000020,moray,2013,441
S12000021,north ayrshire,2013,457
S12000050,north lanarkshire,2013,1975
S12000023,orkney islands,2013,83
S12000048,perth and kinross,2013,1396
S12000038,renfrewshire,2013,899
S12000026,scottish borders,2013,732
S12000027,shetland islands,2013,130
S12000028,south ayrshire,2013,587
S12000029,south lanarkshire,2013,1556
S12000030,stirling,2013,736
S12000039,west dunbartonshire,2013,388
S12000040,west lothian,2013,1060
W06000019,blaenau gwent,2013,246
W06000013,bridgend,2013,770
W06000018,caerphilly,2013,683
W06000015,cardiff,2013,1690
W06000010,carmarthenshire,2013,1174
W06000008,ceredigion,2013,447
W06000003,conwy,2013,686
W06000004,denbighshire,2013,536
W06000005,flintshire,2013,983
W06000002,gwynedd,2013,783
W06000001,isle of anglesey,2013,376
W06000024,merthyr tydfil,2013,247
W06000021,monmouthshire,2013,824
W06000012,neath port talbot,2013,810
W06000022,newport,2013,1100
W06000009,pembrokeshire,2013,658
W06000023,powys,2013,932
W06000016,rhondda cynon taf,2013,1263
W06000011,swansea,2013,1027
W06000014,the vale of glamorgan,2013,622
W06000020,torfaen,2013,353
W06000006,wrexham,2013,588
E06000047,county durham,2014,2475
E06000005,darlington,2014,494
E06000001,hartlepool,2014,364
E06000002,middlesbrough,2014,686
E06000057,northumberland,2014,1728
E06000003,redcar and cleveland,2014,535
E06000004,stockton-on-tees,2014,843
E08000037,gateshead,2014,1040
E08000021,newcastle upon tyne,2014,1035
E08000022,north tyneside,2014,774
E08000023,south tyneside,2014,450
E08000024,sunderland,2014,1019
E06000008,blackburn with darwen,2014,446
E06000009,blackpool,2014,335
E10000006,cumbria,2014,3489
E06000006,halton,2014,629
E10000017,lancashire,2014,6879
E06000007,warrington,2014,1577
E08000001,bolton,2014,1267
E08000002,bury,2014,1012
E08000003,manchester,2014,1636
E08000004,oldham,2014,677
E08000005,rochdale,2014,1022
E08000006,salford,2014,1439
E08000007,stockport,2014,1150
E08000008,tameside,2014,726
E08000009,trafford,2014,948
E08000010,wigan,2014,1192
E08000011,knowsley,2014,881
E08000012,liverpool,2014,1320
E08000014,sefton,2014,707
E08000013,st. helens,2014,830
E08000015,wirral,2014,1046
E06000011,east riding of yorkshire,2014,2138
E06000010,kingston upon hull,2014,742
E06000012,north east lincolnshire,2014,599
E06000013,north lincolnshire,2014,1065
E10000023,north yorkshire,2014,5067
E06000014,york,2014,768
E08000016,barnsley,2014,1199
E08000017,doncaster,2014,1965
E08000018,rotherham,2014,1453
E08000019,sheffield,2014,1684
E08000032,bradford,2014,1541
E08000033,calderdale,2014,950
E08000034,kirklees,2014,1706
E08000035,leeds,2014,3909
E08000036,wakefield,2014,1784
E06000015,derby,2014,1076
E10000007,derbyshire,2014,4926
E06000016,leicester,2014,912
E10000018,leicestershire,2014,4812
E10000019,lincolnshire,2014,3829
E06000018,nottingham,2014,967
E10000024,nottinghamshire,2014,4602
E06000017,rutland,2014,387
E06000019,herefordshire,2014,1172
E06000051,shropshire,2014,1954
E10000028,staffordshire,2014,5826
E06000021,stoke-on-trent,2014,860
E06000020,telford and wrekin,2014,836
E10000031,warwickshire,2014,5721
E10000034,worcestershire,2014,4203
E08000025,birmingham,2014,3588
E08000026,coventry,2014,1156
E08000027,dudley,2014,1052
E08000028,sandwell,2014,1260
E08000029,solihull,2014,1449
E08000030,walsall,2014,946
E08000031,wolverhampton,2014,711
E10000003,cambridgeshire,2014,4600
E10000012,essex,2014,8926
E10000015,hertfordshire,2014,7211
E06000032,luton,2014,486
E10000020,norfolk,2014,4929
E06000031,peterborough,2014,1100
E06000033,southend-on-sea,2014,406
E10000029,suffolk,2014,3755
E06000034,thurrock,2014,1019
E09000002,barking and dagenham,2014,406
E09000003,barnet,2014,1103
E09000004,bexley,2014,617
E09000005,brent,2014,611
E09000006,bromley,2014,880
E09000007,camden,2014,313
E09000001,city of london,2014,101
E09000008,croydon,2014,828
E09000009,ealing,2014,826
E09000010,enfield,2014,1042
E09000011,greenwich,2014,732
E09000012,hackney,2014,291
E09000013,hammersmith and fulham,2014,317
E09000014,haringey,2014,337
E09000015,harrow,2014,406
E09000016,havering,2014,1048
E09000017,hillingdon,2014,1517
E09000018,hounslow,2014,1038
E09000019,islington,2014,249
E09000020,kensington and chelsea,2014,313
E09000021,kingston upon thames,2014,612
E09000022,lambeth,2014,464
E09000023,lewisham,2014,469
E09000024,merton,2014,407
E09000025,newham,2014,551
E09000026,redbridge,2014,732
E09000027,richmond upon thames,2014,535
E09000028,southwark,2014,447
E09000029,sutton,2014,443
E09000030,tower hamlets,2014,535
E09000031,waltham forest,2014,507
E09000032,wandsworth,2014,468
E09000033,westminster,2014,536
E06000036,bracknell forest,2014,429
E06000043,brighton and hove,2014,793
E06000060,buckinghamshire,2014,3850
E10000011,east sussex,2014,2579
E10000014,hampshire,2014,9202
E06000046,isle of wight,2014,396
E10000016,kent,2014,8888
E06000035,medway,2014,845
E06000042,milton keynes,2014,1470
E10000025,oxfordshire,2014,4591
E06000044,portsmouth,2014,734
E06000038,reading,2014,364
E06000039,slough,2014,516
E06000045,southampton,2014,621
E10000030,surrey,2014,8481
E06000037,west berkshire,2014,1801
E10000032,west sussex,2014,4206
E06000040,windsor and maidenhead,2014,1133
E06000041,wokingham,2014,1010
E06000022,bath and north east somerset,2014,752
E06000023,bristol,2014,1461
E06000052,cornwall,2014,3065
E10000008,devon,2014,5201
E10000013,gloucestershire,2014,4179
E06000053,isles of scilly,2014,2
E06000024,north somerset,2014,1481
E06000026,plymouth,2014,905
E10000027,somerset,2014,4102
E06000025,south gloucestershire,2014,2460
E06000030,swindon,2014,1296
E06000027,torbay,2014,418
E06000054,wiltshire,2014,3637
S12000033,aberdeen city,2014,797
S12000034,aberdeenshire,2014,1779
S12000041,angus,2014,678
S12000035,argyll & bute,2014,560
S12000005,clackmannanshire,2014,195
S12000006,dumfries and galloway,2014,1259
S12000042,dundee city,2014,503
S12000008,east ayrshire,2014,666
S12000045,east dunbartonshire,2014,325
S12000010,east lothian,2014,539
S12000011,east renfrewshire,2014,465
S12000036,edinburgh,2014,1773
S12000013,eilean siar,2014,135
S12000014,falkirk,2014,947
S12000047,fife,2014,1799
S12000049,glasgow city,2014,2179
S12000017,highland,2014,1631
S12000018,inverclyde,2014,318
S12000019,midlothian,2014,409
S12000020,moray,2014,456
S12000021,north ayrshire,2014,472
S12000050,north lanarkshire,2014,1913
S12000023,orkney islands,2014,86
S12000048,perth and kinross,2014,1444
S12000038,renfrewshire,2014,932
S12000026,scottish borders,2014,755
S12000027,shetland islands,2014,135
S12000028,south ayrshire,2014,605
S12000029,south lanarkshire,2014,1600
S12000030,stirling,2014,762
S12000039,west dunbartonshire,2014,399
S12000040,west lothian,2014,1084
W06000019,blaenau gwent,2014,252
W06000013,bridgend,2014,814
W06000018,caerphilly,2014,715
W06000015,cardiff,2014,1789
W06000010,carmarthenshire,2014,1216
W06000008,ceredigion,2014,464
W06000003,conwy,2014,709
W06000004,denbighshire,2014,549
W06000005,flintshire,2014,1008
W06000002,gwynedd,2014,801
W06000001,isle of anglesey,2014,388
W06000024,merthyr tydfil,2014,248
W06000021,monmouthshire,2014,864
W06000012,neath port talbot,2014,833
W06000022,newport,2014,1166
W06000009,pembrokeshire,2014,680
W06000023,powys,2014,961
W06000016,rhondda cynon taf,2014,1302
W06000011,swansea,2014,1059
W06000014,the vale of glamorgan,2014,644
W06000020,torfaen,2014,377
W06000006,wrexham,2014,611
E06000047,county durham,2015,2542
E06000005,darlington,2015,503
E06000001,hartlepool,2015,372
E06000002,middlesbrough,2015,700
E06000057,northumberland,2015,1785
E06000003,redcar and cleveland,2015,534
E06000004,stockton-on-tees,2015,857
E08000037,gateshead,2015,992
E08000021,newcastle upon tyne,2015,1042
E08000022,north tyneside,2015,780
E08000023,south tyneside,2015,458
E08000024,sunderland,2015,1035
E06000008,blackburn with darwen,2015,450
E06000009,blackpool,2015,339
E10000006,cumbria,2015,3557
E06000006,halton,2015,637
E10000017,lancashire,2015,7055
E06000007,warrington,2015,1616
E08000001,bolton,2015,1277
E08000002,bury,2015,1010
E08000003,manchester,2015,1653
E08000004,oldham,2015,690
E08000005,rochdale,2015,1038
E08000006,salford,2015,1463
E08000007,stockport,2015,1163
E08000008,tameside,2015,733
E08000009,trafford,2015,939
E08000010,wigan,2015,1209
E08000011,knowsley,2015,895
E08000012,liverpool,2015,1341
E08000014,sefton,2015,715
E08000013,st. helens,2015,844
E08000015,wirral,2015,1069
E06000011,east riding of yorkshire,2015,2178
E06000010,kingston upon hull,2015,747
E06000012,north east lincolnshire,2015,614
E06000013,north lincolnshire,2015,1083
E10000023,north yorkshire,2015,5160
E06000014,york,2015,780
E08000016,barnsley,2015,1224
E08000017,doncaster,2015,2021
E08000018,rotherham,2015,1497
E08000019,sheffield,2015,1701
E08000032,bradford,2015,1568
E08000033,calderdale,2015,959
E08000034,kirklees,2015,1711
E08000035,leeds,2015,4041
E08000036,wakefield,2015,1832
E06000015,derby,2015,1088
E10000007,derbyshire,2015,5026
E06000016,leicester,2015,915
E10000018,leicestershire,2015,4839
E10000019,lincolnshire,2015,3930
E06000018,nottingham,2015,973
E10000024,nottinghamshire,2015,4739
E06000017,rutland,2015,420
E06000019,herefordshire,2015,1192
E06000051,shropshire,2015,1991
E10000028,staffordshire,2015,5922
E06000021,stoke-on-trent,2015,872
E06000020,telford and wrekin,2015,847
E10000031,warwickshire,2015,5912
E10000034,worcestershire,2015,4282
E08000025,birmingham,2015,3594
E08000026,coventry,2015,1170
E08000027,dudley,2015,1062
E08000028,sandwell,2015,1255
E08000029,solihull,2015,1494
E08000030,walsall,2015,925
E08000031,wolverhampton,2015,716
E10000003,cambridgeshire,2015,4746
E10000012,essex,2015,9103
E10000015,hertfordshire,2015,7375
E06000032,luton,2015,499
E10000020,norfolk,2015,4991
E06000031,peterborough,2015,1131
E06000033,southend-on-sea,2015,406
E10000029,suffolk,2015,3882
E06000034,thurrock,2015,1036
E09000002,barking and dagenham,2015,406
E09000003,barnet,2015,1098
E09000004,bexley,2015,622
E09000005,brent,2015,598
E09000006,bromley,2015,886
